epoch,step,train_loss,val_loss
0,49,0.011735762469470501,
0,62,,0.03714438155293465
1,99,0.011675262823700905,
1,125,,0.025409037247300148
2,149,0.00024889447377063334,
2,188,,0.02937319502234459
3,199,0.011380319483578205,
3,249,0.0012207817053422332,
3,251,,0.014678752981126308
4,299,0.06736917793750763,
4,314,,0.00883728452026844
5,349,0.0004017339088022709,
5,377,,0.007663317024707794
6,399,0.00010931331053143367,
6,440,,0.007026548031717539
7,449,0.00010368194489274174,
7,499,0.013082888908684254,
7,503,,0.006812483072280884
8,549,0.0030489792115986347,
8,566,,0.006764102727174759
9,599,9.93104767985642e-05,
9,629,,0.006460538599640131
10,649,0.00011671243555611,
10,692,,0.006305331364274025
11,699,0.00014691209071315825,
11,749,0.016805902123451233,
11,755,,0.00605784310027957
12,799,0.004217837005853653,
12,818,,0.0060226162895560265
13,849,0.00015187071403488517,
13,881,,0.0058893971145153046
14,899,0.00017943218699656427,
14,944,,0.005829497240483761
