epoch,step,train_loss,val_loss
0,49,0.001059790258295834,
0,62,,0.0009696350898593664
1,99,0.0009682246600277722,
1,125,,0.0007295292452909052
2,149,0.0010848015081137419,
2,188,,0.0007066787220537663
3,199,0.0008056322112679482,
3,249,0.0006372375064529479,
3,251,,0.0005595242255367339
4,299,0.0007662803400307894,
4,314,,0.0007356333080679178
5,349,0.0007980031659826636,
5,377,,0.0009440765134058893
6,399,0.0010413210839033127,
6,440,,0.0005143867456354201
7,449,0.00040408261702395976,
7,499,0.00038659063284285367,
7,503,,0.0006371484487317502
8,549,0.0006347685120999813,
8,566,,0.0005075469380244613
9,599,0.0008013399201445282,
9,629,,0.0005841773236170411
10,649,0.0006836293614469469,
10,692,,0.0005063525750301778
11,699,0.0004978725919499993,
11,749,0.00048564383178018034,
11,755,,0.0005959426052868366
12,799,0.0004990172456018627,
12,818,,0.0014312725979834795
13,849,0.0004899736377410591,
13,881,,0.0005051529151387513
14,899,0.0005639101145789027,
14,944,,0.00048422414693050086
