epoch,step,train_loss,val_loss
0,49,0.016149992123246193,
0,62,,0.043904319405555725
1,99,0.009823950938880444,
1,125,,0.024336982518434525
2,149,0.0013814307749271393,
2,188,,0.03200429677963257
3,199,0.008788001723587513,
3,249,0.001365155098028481,
3,251,,0.01427064836025238
4,299,0.06434321403503418,
4,314,,0.008474721573293209
5,349,0.0003783965075854212,
5,377,,0.007524194661527872
6,399,9.363362187286839e-05,
6,440,,0.00697192782536149
7,449,5.506803427124396e-05,
7,499,0.011793107725679874,
7,503,,0.006655337754637003
8,549,0.002958853729069233,
8,566,,0.006514689885079861
9,599,7.836667646188289e-05,
9,629,,0.0063208844512701035
10,649,8.40289649204351e-05,
10,692,,0.006122594699263573
11,699,0.00013892471906729043,
11,749,0.015125738456845284,
11,755,,0.005900745280086994
12,799,0.003264885861426592,
12,818,,0.005884136073291302
13,849,7.3853341746144e-05,
13,881,,0.005633147433400154
14,899,0.000153009154018946,
14,944,,0.005777905695140362
